hostname	event_date	event_time	event_time_microseconds	event_type	disk_name	srid	gc_id	trigger	round	outcome	candidates_marked	objects_deleted	objects_absent	objects_replaced	objects_spared	manifests_deleted	entries_condemned	entries_graduated	entries_redeleted	fence_outs	anomalies	duration_ms	error	ProfileEvents	round_id	phase	phase_duration_us	phase_metrics
e10bbf9b059b	2026-07-26	2026-07-26 21:38:30	2026-07-26 21:38:30.450628	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	8		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':7965,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':4214,'ReadBufferFromS3Microseconds':4221,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':7965,'S3ReadRequestsCount':4}	dfe7e41b2f2ae9765cffbd3d983ba920		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:38:40	2026-07-26 21:38:40.450709	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	80533ac029204afd4ba8c4b32ccc53ce		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:38:40	2026-07-26 21:38:40.452240	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':954,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':662,'ReadBufferFromS3Microseconds':683,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':954,'S3ReadRequestsCount':4}	80533ac029204afd4ba8c4b32ccc53ce	lease	1517	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:38:40	2026-07-26 21:38:40.452248	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':954,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':662,'ReadBufferFromS3Microseconds':683,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':954,'S3ReadRequestsCount':4}	80533ac029204afd4ba8c4b32ccc53ce		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:38:50	2026-07-26 21:38:50.452322	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	88fb5a2eb0d04271df9ea57c4f59426c		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:38:50	2026-07-26 21:38:50.455011	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1943,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1398,'ReadBufferFromS3Microseconds':1410,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1943,'S3ReadRequestsCount':4}	88fb5a2eb0d04271df9ea57c4f59426c	lease	2647	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:38:50	2026-07-26 21:38:50.455019	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	2		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1943,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1398,'ReadBufferFromS3Microseconds':1410,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1943,'S3ReadRequestsCount':4}	88fb5a2eb0d04271df9ea57c4f59426c		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:00	2026-07-26 21:39:00.456499	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':958,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':675,'ReadBufferFromS3Microseconds':682,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':958,'S3ReadRequestsCount':4}	8be252fe2ebd45d63865802787abe17f		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:00	2026-07-26 21:39:00.456493	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':958,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':675,'ReadBufferFromS3Microseconds':682,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':958,'S3ReadRequestsCount':4}	8be252fe2ebd45d63865802787abe17f	lease	1365	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:00	2026-07-26 21:39:00.455108	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	8be252fe2ebd45d63865802787abe17f		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:10	2026-07-26 21:39:10.456571	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	5e021261c3328ad83a3b5b72c3884d4e		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:10	2026-07-26 21:39:10.460363	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsExpired':109,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1366,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1050,'ReadBufferFromS3Microseconds':1064,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1366,'S3ReadRequestsCount':4}	5e021261c3328ad83a3b5b72c3884d4e	lease	3770	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:10	2026-07-26 21:39:10.460372	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	3		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsExpired':109,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1366,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1050,'ReadBufferFromS3Microseconds':1064,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1366,'S3ReadRequestsCount':4}	5e021261c3328ad83a3b5b72c3884d4e		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:20	2026-07-26 21:39:20.460468	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1c586fad853e1fab9273c228145627b8		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:20	2026-07-26 21:39:20.465637	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3366,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2421,'ReadBufferFromS3Microseconds':2452,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3366,'S3ReadRequestsCount':4}	1c586fad853e1fab9273c228145627b8	lease	5114	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:20	2026-07-26 21:39:20.465650	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	5		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':3366,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':2421,'ReadBufferFromS3Microseconds':2452,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':3366,'S3ReadRequestsCount':4}	1c586fad853e1fab9273c228145627b8		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:30	2026-07-26 21:39:30.465744	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	0bf1e012b345550df65550b6ffc4c4dd		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:30	2026-07-26 21:39:30.466904	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':760,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':539,'ReadBufferFromS3Microseconds':545,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':760,'S3ReadRequestsCount':4}	0bf1e012b345550df65550b6ffc4c4dd	lease	1142	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:30	2026-07-26 21:39:30.466910	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':760,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':539,'ReadBufferFromS3Microseconds':545,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':760,'S3ReadRequestsCount':4}	0bf1e012b345550df65550b6ffc4c4dd		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:40	2026-07-26 21:39:40.466991	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	eccb6bb5a7f389cfd21d81fba9a266ea		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:40	2026-07-26 21:39:40.471206	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':2869,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1603,'ReadBufferFromS3Microseconds':1619,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':2869,'S3ReadRequestsCount':4}	eccb6bb5a7f389cfd21d81fba9a266ea	lease	4184	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:40	2026-07-26 21:39:40.471213	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	4		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':2869,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':1603,'ReadBufferFromS3Microseconds':1619,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':2869,'S3ReadRequestsCount':4}	eccb6bb5a7f389cfd21d81fba9a266ea		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:50	2026-07-26 21:39:50.471292	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	5e08c3b792d7889a246480ad6d2f1146		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:50	2026-07-26 21:39:50.472760	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':902,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':693,'ReadBufferFromS3Microseconds':707,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':902,'S3ReadRequestsCount':4}	5e08c3b792d7889a246480ad6d2f1146	lease	1442	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:39:50	2026-07-26 21:39:50.472766	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':902,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':693,'ReadBufferFromS3Microseconds':707,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':902,'S3ReadRequestsCount':4}	5e08c3b792d7889a246480ad6d2f1146		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:00	2026-07-26 21:40:00.472839	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	7542b1f5e1d4556d3a0df00eaeade46d		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:00	2026-07-26 21:40:00.474674	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1253,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':771,'ReadBufferFromS3Microseconds':782,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1253,'S3ReadRequestsCount':4}	7542b1f5e1d4556d3a0df00eaeade46d	lease	1818	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:00	2026-07-26 21:40:00.474679	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':1253,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':771,'ReadBufferFromS3Microseconds':782,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':1253,'S3ReadRequestsCount':4}	7542b1f5e1d4556d3a0df00eaeade46d		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:10	2026-07-26 21:40:10.474752	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1395cf954bda54e9a1d10553c194df28		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:10	2026-07-26 21:40:10.475944	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':711,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':514,'ReadBufferFromS3Microseconds':519,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':711,'S3ReadRequestsCount':4}	1395cf954bda54e9a1d10553c194df28	lease	1175	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:10	2026-07-26 21:40:10.475952	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':711,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':514,'ReadBufferFromS3Microseconds':519,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':711,'S3ReadRequestsCount':4}	1395cf954bda54e9a1d10553c194df28		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:20	2026-07-26 21:40:20.477244	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':792,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':577,'ReadBufferFromS3Microseconds':583,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':792,'S3ReadRequestsCount':4}	5c0f616baab24a231b9ef9fb114b4a36		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:20	2026-07-26 21:40:20.477237	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':792,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':577,'ReadBufferFromS3Microseconds':583,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':792,'S3ReadRequestsCount':4}	5c0f616baab24a231b9ef9fb114b4a36	lease	1197	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:20	2026-07-26 21:40:20.476025	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	5c0f616baab24a231b9ef9fb114b4a36		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:30	2026-07-26 21:40:30.477318	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	1e700497ad5b2fdf0712f6e5f65e999d		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:30	2026-07-26 21:40:30.478400	Phase	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{'CasGcGet':2,'ContextLock':8,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':688,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':495,'ReadBufferFromS3Microseconds':502,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':688,'S3ReadRequestsCount':4}	1e700497ad5b2fdf0712f6e5f65e999d	lease	1070	{'acquired':0,'steal_allowed':1}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:30	2026-07-26 21:40:30.478406	Finish	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	NotALeader	0	0	0	0	0	0	0	0	0	0	0	1		{'CasGcGet':2,'ContextLock':9,'DiskConnectionsPreserved':4,'DiskConnectionsReused':4,'DiskS3GetObject':2,'DiskS3HeadObject':2,'DiskS3ReadMicroseconds':688,'DiskS3ReadRequestsCount':4,'IOBufferAllocBytes':8667,'IOBufferAllocs':2,'MemoryAllocatedWithoutCheck':8,'MemoryAllocatedWithoutCheckBytes':8704,'ReadBufferFromS3Bytes':349,'ReadBufferFromS3InitMicroseconds':495,'ReadBufferFromS3Microseconds':502,'S3GetObject':2,'S3HeadObject':2,'S3ReadMicroseconds':688,'S3ReadRequestsCount':4}	1e700497ad5b2fdf0712f6e5f65e999d		0	{}
e10bbf9b059b	2026-07-26	2026-07-26 21:40:40	2026-07-26 21:40:40.478476	Start	ca	ca_soak_ch2	f0f1274d01237dfdeb8efa6c6fd8cee5	Scheduled	0	Unknown	0	0	0	0	0	0	0	0	0	0	0	0		{}	cd0ef2764ecb5868fbd3d2d9a1d3cc93		0	{}
